ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGIDS
6473	Latin	concept_1646	deːwɪaːrɛ	deːwɪaːrɛ	d eː w ɪ/j aː r ɛ		1646
6474	Italian	concept_1647	devolvere	devolvere	d e v o l v e r e		1647
6475	Spanish	concept_1647	deβolβeɾ	deβolβeɾ	d e β o l β e ɾ		1647
6476	Portuguese	concept_1647	dɨvulveɹ	dɨvulveɹ	d ɨ v u l v e ɹ		1647
6477	Latin	concept_1647	deːwɔlwɛrɛ	deːwɔlwɛrɛ	d eː w ɔ l w ɛ r ɛ		1647
6478	French	concept_1648	devoʁasjɔ̃	devoʁasjɔ̃	d e v o ʁ a s j ɔ̃		1648
6479	Italian	concept_1648	divoratsione	divoratsione	d i v o r a ts i/j o n e		1648
6480	Spanish	concept_1648	deβoɾaθjon	deβoɾaθjon	d e β o ɾ a θ j o n		1648
6481	Portuguese	concept_1648	dɨvuɾɐsɐ̃ʊ̃	dɨvuɾɐsɐ̃ʊ̃	d ɨ v u ɾ ɐ s ɐ̃ʊ̃		1648
6482	Latin	concept_1648	deːwɔraːtɪoːnɛm	deːwɔraːtɪoːnɛm	d eː w ɔ r aː t ɪ/j oː n ɛ m		1648
6483	Portuguese	concept_1649	dɨvutɐsɐ̃ʊ̃	dɨvutɐsɐ̃ʊ̃	d ɨ v u t ɐ s ɐ̃ʊ̃		1649
6484	Latin	concept_1649	deːwoːtaːtɪoːnɛm	deːwoːtaːtɪoːnɛm	d eː w oː t aː t ɪ/j oː n ɛ m		1649
648	Spanish	concept_165	aθeɾβaɾ	aθeɾβaɾ	a θ e ɾ β a ɾ		165
649	Latin	concept_165	akɛrwaːrɛ	akɛrwaːrɛ	a k ɛ r w aː r ɛ		165
6485	French	concept_1650	devwe	devwe	d e v w e		1650
6486	Spanish	concept_1650	deβoβeɾ	deβoβeɾ	d e β o β e ɾ		1650
6487	Latin	concept_1650	deːwɔweːrɛ	deːwɔweːrɛ	d eː w ɔ w eː r ɛ		1650
6488	Romanian	concept_1651	dekstru	dekstru	d e k s t r u		1651
6489	French	concept_1651	dɛkstʁ	dɛkstʁ	d ɛ k s t ʁ		1651
6490	Italian	concept_1651	dɛstro	dɛstro	d ɛ s t r o		1651
6491	Spanish	concept_1651	djestɾo	djestɾo	d j e s t ɾ o		1651
6492	Portuguese	concept_1651	dɛʃtɹʊ	dɛʃtɹʊ	d ɛ ʃ t ɹ ʊ		1651
6493	Latin	concept_1651	dɛkstrʊm	dɛkstrʊm	d ɛ k s t r ʊ m		1651
6494	Romanian	concept_1652	deksteɾitate	deksteɾitate	d e k s t e ɾ i t a t e		1652
6495	French	concept_1652	dɛksteʁite	dɛksteʁite	d ɛ k s t e ʁ i t e		1652
6496	Italian	concept_1652	desterita	desterita	d e s t e r i t a		1652
6497	Spanish	concept_1652	desteɾiðad	desteɾiðad	d e s t e ɾ i ð a d		1652
6498	Portuguese	concept_1652	dɨʃtɨɾidadɨ	dɨʃtɨɾidadɨ	d ɨ ʃ t ɨ ɾ i d a d ɨ		1652
6499	Latin	concept_1652	dɛkstɛrɪtaːtɛm	dɛkstɛrɪtaːtɛm	d ɛ k s t ɛ r ɪ t aː t ɛ m		1652
6500	French	concept_1653	djabolik	djabolik	d j a b o l i k		1653
6501	Italian	concept_1653	djabɔliko	djabɔliko	d j a b ɔ l i k o		1653
6502	Spanish	concept_1653	djaβoliko	djaβoliko	d j a β o l i k o		1653
6503	Latin	concept_1653	dɪabɔlɪkʊm	dɪabɔlɪkʊm	d ɪ/j a b ɔ l ɪ k ʊ m		1653
6504	Italian	concept_1654	djavolo	djavolo	d j a v o l o		1654
6505	Spanish	concept_1654	djaβlo	djaβlo	d j a β l o		1654
6506	Portuguese	concept_1654	diabʊ	diabʊ	d i/j a b ʊ		1654
6507	Latin	concept_1654	dɪabɔlʊm	dɪabɔlʊm	d ɪ/j a b ɔ l ʊ m		1654
6508	Romanian	concept_1655	djalekt	djalekt	d j a l e k t		1655
6509	French	concept_1655	djalɛkt	djalɛkt	d j a l ɛ k t		1655
6510	Italian	concept_1655	djalɛtto	djalɛtto	d j a l ɛ tː o		1655
6511	Spanish	concept_1655	djalekto	djalekto	d j a l e k t o		1655
6512	Portuguese	concept_1655	diɐlɛtʊ	diɐlɛtʊ	d i/j ɐ l ɛ t ʊ		1655
6513	Latin	concept_1655	dɪalɛktɔn	dɪalɛktɔn	d ɪ/j a l ɛ k t ɔ n		1655
6514	Spanish	concept_1656	djaɾjo	djaɾjo	d j a ɾ j o		1656
6515	Latin	concept_1656	dɪaːrɪʊm	dɪaːrɪʊm	d ɪ/j aː r ɪ/j ʊ m		1656
6516	Italian	concept_1657	dikatʃe	dikatʃe	d i k a tʃ e		1657
6517	Spanish	concept_1657	dikaθ	dikaθ	d i k a θ		1657
6518	Portuguese	concept_1657	dikaʃ	dikaʃ	d i k a ʃ		1657
6519	Latin	concept_1657	dɪkaːkɛm	dɪkaːkɛm	d ɪ k aː k ɛ m		1657
6520	French	concept_1658	disjɔ̃	disjɔ̃	d i s j ɔ̃		1658
6521	Latin	concept_1658	dɪkɪoːnɛm	dɪkɪoːnɛm	d ɪ k ɪ/j oː n ɛ m		1658
6522	French	concept_1659	diktamɛn	diktamɛn	d i k t a m ɛ n		1659
6523	Spanish	concept_1659	diktamen	diktamen	d i k t a m e n		1659
6524	Latin	concept_1659	dɪktaːmɛn	dɪktaːmɛn	d ɪ k t aː m ɛ n		1659
650	Spanish	concept_166	aθeɾβo	aθeɾβo	a θ e ɾ β o		166
651	Portuguese	concept_166	ɐseɾəvʊ	ɐseɾəvʊ	ɐ s e ɾ ə v ʊ		166
652	Latin	concept_166	akɛrwʊm	akɛrwʊm	a k ɛ r w ʊ m		166
6525	Italian	concept_1660	dittamo	dittamo	d i tː a m o		1660
6526	Latin	concept_1660	dɪktamnʊm	dɪktamnʊm	d ɪ k t a m n ʊ m		1660
6527	Romanian	concept_1661	diktsie	diktsie	d i k ts i e		1661
6528	French	concept_1661	diksjɔ̃	diksjɔ̃	d i k s j ɔ̃		1661
6529	Italian	concept_1661	ditsione	ditsione	d i ts i/j o n e		1661
6530	Spanish	concept_1661	dikθjon	dikθjon	d i k θ j o n		1661
6531	Portuguese	concept_1661	disɐ̃ʊ̃	disɐ̃ʊ̃	d i s ɐ̃ʊ̃		1661
6532	Latin	concept_1661	dɪktɪoːnɛm	dɪktɪoːnɛm	d ɪ k t ɪ/j oː n ɛ m		1661
6533	French	concept_1662	di	di	d i		1662
6534	Italian	concept_1662	detto	detto	d e tː o		1662
6535	Spanish	concept_1662	ditʃo	ditʃo	d i tʃ o		1662
6536	Portuguese	concept_1662	ditʊ	ditʊ	d i t ʊ		1662
6537	Latin	concept_1662	dɪktʊm	dɪktʊm	d ɪ k t ʊ m		1662
6538	French	concept_1663	difamatwaʁ	difamatwaʁ	d i f a m a t w a ʁ		1663
6539	Italian	concept_1663	diffamatɔrio	diffamatɔrio	d i fː a m a t ɔ r i/j o		1663
6540	Spanish	concept_1663	difamatoɾjo	difamatoɾjo	d i f a m a t o ɾ j o		1663
6541	Portuguese	concept_1663	difɐmɐtɔɾjʊ	difɐmɐtɔɾjʊ	d i f ɐ m ɐ t ɔ ɾ j ʊ		1663
6542	Latin	concept_1663	dɪffaːmaːtoːrɪʊm	dɪffaːmaːtoːrɪʊm	d ɪ fː aː m aː t oː r ɪ/j ʊ m		1663
6543	Romanian	concept_1664	defəima	defəima	d e f ə i m a		1664
6544	French	concept_1664	difame	difame	d i f a m e		1664
6545	Italian	concept_1664	diffamare	diffamare	d i fː a m a r e		1664
6546	Spanish	concept_1664	difamaɾ	difamaɾ	d i f a m a ɾ		1664
6547	Portuguese	concept_1664	difɐmaɹ	difɐmaɹ	d i f ɐ m a ɹ		1664
6548	Latin	concept_1664	dɪffaːmaːrɛ	dɪffaːmaːrɛ	d ɪ fː aː m aː r ɛ		1664
6549	French	concept_1665	difeʁe	difeʁe	d i f e ʁ e		1665
6550	Italian	concept_1665	differire	differire	d i fː e r i r e		1665
6551	Spanish	concept_1665	difeɾiɾ	difeɾiɾ	d i f e ɾ i ɾ		1665
6552	Portuguese	concept_1665	difɨɾiɹ	difɨɾiɹ	d i f ɨ ɾ i ɹ		1665
6553	Latin	concept_1665	dɪffɛrrɛ	dɪffɛrrɛ	d ɪ fː ɛ rː ɛ		1665
6554	French	concept_1666	defjɑ̃s	defjɑ̃s	d e f j ɑ̃ s		1666
6555	Latin	concept_1666	dɪffiːdɛntɪam	dɪffiːdɛntɪam	d ɪ fː iː d ɛ n t ɪ/j a m		1666
6556	French	concept_1667	diflye	diflye	d i f l y e		1667
6557	Spanish	concept_1667	difluiɾ	difluiɾ	d i f l u i ɾ		1667
6558	Portuguese	concept_1667	difluiɹ	difluiɹ	d i f l u i ɹ		1667
6559	Latin	concept_1667	dɪfflʊɛrɛ	dɪfflʊɛrɛ	d ɪ fː l ʊ ɛ r ɛ		1667
6560	French	concept_1668	difɔ̃dʁ	difɔ̃dʁ	d i f ɔ̃ d ʁ		1668
6561	Italian	concept_1668	diffondere	diffondere	d i fː o n d e r e		1668
6562	Spanish	concept_1668	difundiɾ	difundiɾ	d i f u n d i ɾ		1668
6563	Portuguese	concept_1668	difũŋdiɹ	difũŋdiɹ	d i f ũ ŋ d i ɹ		1668
6564	Latin	concept_1668	dɪffʊndɛrɛ	dɪffʊndɛrɛ	d ɪ fː ʊ n d ɛ r ɛ		1668
6565	French	concept_1669	diʒɛstif	diʒɛstif	d i ʒ ɛ s t i f		1669
6566	Italian	concept_1669	didʒestivo	didʒestivo	d i dʒ e s t i v o		1669
6567	Spanish	concept_1669	dixestiβo	dixestiβo	d i x e s t i β o		1669
6568	Portuguese	concept_1669	diʒɨʃtivʊ	diʒɨʃtivʊ	d i ʒ ɨ ʃ t i v ʊ		1669
6569	Latin	concept_1669	diːɡɛstiːwʊm	diːɡɛstiːwʊm	d iː g ɛ s t iː w ʊ m		1669
653	Romanian	concept_167	atʃetabul	atʃetabul	a tʃ e t a b u l		167
654	French	concept_167	asetabyl	asetabyl	a s e t a b y l		167
655	Italian	concept_167	atʃetabolo	atʃetabolo	a tʃ e t a b o l o		167
656	Portuguese	concept_167	ɐsɨtabulʊ	ɐsɨtabulʊ	ɐ s ɨ t a b u l ʊ		167
657	Latin	concept_167	akeːtaːbʊlʊm	akeːtaːbʊlʊm	a k eː t aː b ʊ l ʊ m		167
6570	Romanian	concept_1670	didʒital	didʒital	d i dʒ i t a l		1670
6571	French	concept_1670	diʒital	diʒital	d i ʒ i t a l		1670
6572	Italian	concept_1670	didʒitale	didʒitale	d i dʒ i t a l e		1670
6573	Spanish	concept_1670	dixital	dixital	d i x i t a l		1670
6574	Portuguese	concept_1670	diʒitɑl	diʒitɑl	d i ʒ i t ɑ l		1670
6575	Latin	concept_1670	dɪɡɪtaːlɛm	dɪɡɪtaːlɛm	d ɪ g ɪ t aː l ɛ m		1670
6576	Italian	concept_1671	didʒitare	didʒitare	d i dʒ i t a r e		1671
6577	Spanish	concept_1671	dixitaɾ	dixitaɾ	d i x i t a ɾ		1671
6578	Portuguese	concept_1671	diʒitaɹ	diʒitaɹ	d i ʒ i t a ɹ		1671
6579	Latin	concept_1671	dɪɡɪtaːrɛ	dɪɡɪtaːrɛ	d ɪ g ɪ t aː r ɛ		1671
6580	Italian	concept_1672	deɲatsione	deɲatsione	d e ɲ a ts i/j o n e		1672
6581	Spanish	concept_1672	diɡnaθjon	diɡnaθjon	d i g n a θ j o n		1672
6582	Portuguese	concept_1672	diɡnɐsɐ̃ʊ̃	diɡnɐsɐ̃ʊ̃	d i g n ɐ s ɐ̃ʊ̃		1672
6583	Latin	concept_1672	dɪŋnaːtɪoːnɛm	dɪŋnaːtɪoːnɛm	d ɪ ŋ n aː t ɪ/j oː n ɛ m		1672
6584	French	concept_1673	dɛɲe	dɛɲe	d ɛ ɲ e		1673
6585	Italian	concept_1673	deɲare	deɲare	d e ɲ a r e		1673
6586	Spanish	concept_1673	diɡnaɾ	diɡnaɾ	d i g n a ɾ		1673
6587	Portuguese	concept_1673	diɡnaɹ	diɡnaɹ	d i g n a ɹ		1673
6588	Latin	concept_1673	dɪŋnaːrɛ	dɪŋnaːrɛ	d ɪ ŋ n aː r ɛ		1673
6589	Italian	concept_1674	dilatʃerar	dilatʃerar	d i l a tʃ e r a r		1674
6590	Spanish	concept_1674	dilaθeɾaɾ	dilaθeɾaɾ	d i l a θ e ɾ a ɾ		1674
6591	Portuguese	concept_1674	dilɐsɨɾaɹ	dilɐsɨɾaɹ	d i l ɐ s ɨ ɾ a ɹ		1674
6592	Latin	concept_1674	diːlakɛraːrɛ	diːlakɛraːrɛ	d iː l a k ɛ r aː r ɛ		1674
6593	Italian	concept_1675	diletsione	diletsione	d i l e ts i/j o n e		1675
6594	Latin	concept_1675	diːleːktɪoːnɛm	diːleːktɪoːnɛm	d iː l eː k t ɪ/j oː n ɛ m		1675
6595	French	concept_1676	diliʒɑ̃s	diliʒɑ̃s	d i l i ʒ ɑ̃ s		1676
6596	Spanish	concept_1676	dilixɛnθja	dilixɛnθja	d i l i x ɛ n θ j a		1676
6597	Latin	concept_1676	diːlɪɡɛntɪam	diːlɪɡɛntɪam	d iː l ɪ g ɛ n t ɪ/j a m		1676
6598	Italian	concept_1677	dilidʒere	dilidʒere	d i l i dʒ e r e		1677
6599	Latin	concept_1677	diːlɪɡɛrɛ	diːlɪɡɛrɛ	d iː l ɪ g ɛ r ɛ		1677
6600	French	concept_1678	dilye	dilye	d i l y e		1678
6601	Italian	concept_1678	diluire	diluire	d i l u i r e		1678
6602	Spanish	concept_1678	diluiɾ	diluiɾ	d i l u i ɾ		1678
6603	Portuguese	concept_1678	diluiɹ	diluiɹ	d i l u i ɹ		1678
6604	Latin	concept_1678	diːlʊɛrɛ	diːlʊɛrɛ	d iː l ʊ ɛ r ɛ		1678
6605	Spanish	concept_1679	dimanaɾ	dimanaɾ	d i m a n a ɾ		1679
6606	Portuguese	concept_1679	dimɐnaɹ	dimɐnaɹ	d i m ɐ n a ɹ		1679
6607	Latin	concept_1679	diːmaːnaːrɛ	diːmaːnaːrɛ	d iː m aː n aː r ɛ		1679
658	Romanian	concept_168	otset	otset	o ts e t		168
659	Italian	concept_168	atʃeto	atʃeto	a tʃ e t o		168
660	Spanish	concept_168	aθeðo	aθeðo	a θ e ð o		168
661	Portuguese	concept_168	ɐzedʊ	ɐzedʊ	ɐ z e d ʊ		168
662	Latin	concept_168	akeːtʊm	akeːtʊm	a k eː t ʊ m		168
6608	French	concept_1680	dimɑ̃sjɔ̃	dimɑ̃sjɔ̃	d i m ɑ̃ s j ɔ̃		1680
6609	Italian	concept_1680	dimensione	dimensione	d i m e n s i/j o n e		1680
6610	Spanish	concept_1680	dimensjon	dimensjon	d i m e n s j o n		1680
6611	Portuguese	concept_1680	dimeɪŋsɐ̃ʊ̃	dimeɪŋsɐ̃ʊ̃	d i m eɪ ŋ s ɐ̃ʊ̃		1680
6612	Latin	concept_1680	diːmɛnsɪoːnɛm	diːmɛnsɪoːnɛm	d iː m ɛ n s ɪ/j oː n ɛ m		1680
6613	French	concept_1681	dimidje	dimidje	d i m i d j e		1681
6614	Latin	concept_1681	diːmɪdɪʊm	diːmɪdɪʊm	d iː m ɪ d ɪ/j ʊ m		1681
6615	French	concept_1682	diminye	diminye	d i m i n y e		1682
6616	Italian	concept_1682	diminuire	diminuire	d i m i n u i r e		1682
6617	Spanish	concept_1682	disminwiɾ	disminwiɾ	d i s m i n w i ɾ		1682
6618	Portuguese	concept_1682	diminuiɹ	diminuiɹ	d i m i n u i ɹ		1682
6619	Latin	concept_1682	diːmɪnʊɛrɛ	diːmɪnʊɛrɛ	d iː m ɪ n ʊ ɛ r ɛ		1682
6620	Italian	concept_1683	dimettere	dimettere	d i m e tː e r e		1683
6621	Spanish	concept_1683	dimitiɾ	dimitiɾ	d i m i t i ɾ		1683
6622	Latin	concept_1683	diːmɪttɛrɛ	diːmɪttɛrɛ	d iː m ɪ tː ɛ r ɛ		1683
6623	Italian	concept_1684	dioniziako	dioniziako	d i/j o n i z i/j a k o		1684
6624	Spanish	concept_1684	djonisiako	djonisiako	d j o n i s i/j a k o		1684
6625	Latin	concept_1684	dɪɔnysɪakʊm	dɪɔnysɪakʊm	d ɪ ɔ n y s ɪ/j a k ʊ m		1684
6626	French	concept_1685	diftɔ̃ɡ	diftɔ̃ɡ	d i f t ɔ̃ g		1685
6627	Italian	concept_1685	dittɔŋɡo	dittɔŋɡo	d i tː ɔ ŋ g o		1685
6628	Spanish	concept_1685	dipptoŋɡo	dipptoŋɡo	d i pː t o ŋ g o		1685
6629	Portuguese	concept_1685	ditoŋɡʊ	ditoŋɡʊ	d i t o ŋ g ʊ		1685
6630	Latin	concept_1685	dɪpʰtʰɔŋɡʊm	dɪpʰtʰɔŋɡʊm	d ɪ pʰ tʰ ɔ ŋ g ʊ m		1685
6631	French	concept_1686	dʁwatyʁ	dʁwatyʁ	d ʁ w a t y ʁ		1686
6632	Spanish	concept_1686	deɾetʃuɾa	deɾetʃuɾa	d e ɾ e tʃ u ɾ a		1686
6633	Portuguese	concept_1686	diɾeɪtuɾɐ	diɾeɪtuɾɐ	d i ɾ eɪ t u ɾ ɐ		1686
6634	Latin	concept_1686	diːrɛktuːram	diːrɛktuːram	d iː r ɛ k t uː r a m		1686
6635	French	concept_1687	diʁime	diʁime	d i ʁ i m e		1687
6636	Italian	concept_1687	dirimere	dirimere	d i r i m e r e		1687
6637	Spanish	concept_1687	diɾimiɾ	diɾimiɾ	d i ɾ i m i ɾ		1687
6638	Portuguese	concept_1687	diɾimiɹ	diɾimiɹ	d i ɾ i m i ɹ		1687
6639	Latin	concept_1687	dɪrɪmɛrɛ	dɪrɪmɛrɛ	d ɪ r ɪ m ɛ r ɛ		1687
6640	French	concept_1688	deʁɔ̃pʁ	deʁɔ̃pʁ	d e ʁ ɔ̃ p ʁ		1688
6641	Italian	concept_1688	dirompere	dirompere	d i r o m p e r e		1688
6642	Latin	concept_1688	diːrʊmpɛrɛ	diːrʊmpɛrɛ	d iː r ʊ m p ɛ r ɛ		1688
6643	French	concept_1689	dəʁye	dəʁye	d ə ʁ y e		1689
6644	Spanish	concept_1689	deruiɾ	deruiɾ	d e r u i ɾ		1689
6645	Portuguese	concept_1689	dɨʁuiɹ	dɨʁuiɹ	d ɨ ʁ u i ɹ		1689
6646	Latin	concept_1689	diːrʊɛrɛ	diːrʊɛrɛ	d iː r ʊ ɛ r ɛ		1689
663	French	concept_169	aɡat	aɡat	a g a t		169
664	Italian	concept_169	aɡata	aɡata	a g a t a		169
665	Spanish	concept_169	aɣata	aɣata	a ɣ a t a		169
666	Portuguese	concept_169	aɡɐtɐ	aɡɐtɐ	a g ɐ t ɐ		169
667	Latin	concept_169	akʰaːteːn	akʰaːteːn	a kʰ aː t eː n		169
6647	French	concept_1690	dis	dis	d i s		1690
6648	Latin	concept_1690	diːtɛm	diːtɛm	d iː t ɛ m		1690
6649	Romanian	concept_1691	destʃiŋdʒe	destʃiŋdʒe	d e s tʃ i ŋ dʒ e		1691
6650	Italian	concept_1691	diʃindʒere	diʃindʒere	d i ʃ i n dʒ e r e		1691
6651	Spanish	concept_1691	desθeɲiɾ	desθeɲiɾ	d e s θ e ɲ i ɾ		1691
6652	Latin	concept_1691	dɪskɪŋɡɛrɛ	dɪskɪŋɡɛrɛ	d ɪ s k ɪ ŋ g ɛ r ɛ		1691
6653	Italian	concept_1692	diskrepantsa	diskrepantsa	d i s k r e p a n ts a		1692
6654	Spanish	concept_1692	diskɾepanθja	diskɾepanθja	d i s k ɾ e p a n θ j a		1692
6655	Portuguese	concept_1692	diʃkɹɨpɐ̃ŋsjɐ	diʃkɹɨpɐ̃ŋsjɐ	d i ʃ k ɹ ɨ p ɐ̃ ŋ s j ɐ		1692
6656	Latin	concept_1692	dɪskrɛpantɪam	dɪskrɛpantɪam	d ɪ s k r ɛ p a n t ɪ/j a m		1692
6657	Italian	concept_1693	diskrepare	diskrepare	d i s k r e p a r e		1693
6658	Spanish	concept_1693	diskɾepaɾ	diskɾepaɾ	d i s k ɾ e p a ɾ		1693
6659	Latin	concept_1693	dɪskrɛpaːrɛ	dɪskrɛpaːrɛ	d ɪ s k r ɛ p aː r ɛ		1693
6660	Romanian	concept_1694	diskretsje	diskretsje	d i s k r e ts j e		1694
6661	French	concept_1694	diskʁesjɔ̃	diskʁesjɔ̃	d i s k ʁ e s j ɔ̃		1694
6662	Italian	concept_1694	diskretsione	diskretsione	d i s k r e ts i/j o n e		1694
6663	Spanish	concept_1694	diskɾeθjon	diskɾeθjon	d i s k ɾ e θ j o n		1694
6664	Portuguese	concept_1694	diʃkɹɨsɐ̃ʊ̃	diʃkɹɨsɐ̃ʊ̃	d i ʃ k ɹ ɨ s ɐ̃ʊ̃		1694
6665	Latin	concept_1694	dɪskreːtɪoːnɛm	dɪskreːtɪoːnɛm	d ɪ s k r eː t ɪ/j oː n ɛ m		1694
6666	French	concept_1695	diskʁiminasjɔ̃	diskʁiminasjɔ̃	d i s k ʁ i m i n a s j ɔ̃		1695
6667	Italian	concept_1695	diskriminatsione	diskriminatsione	d i s k r i m i n a ts i/j o n e		1695
6668	Spanish	concept_1695	diskɾiminaθjon	diskɾiminaθjon	d i s k ɾ i m i n a θ j o n		1695
6669	Portuguese	concept_1695	diʃkɹiminɐsɐ̃ʊ̃	diʃkɹiminɐsɐ̃ʊ̃	d i ʃ k ɹ i m i n ɐ s ɐ̃ʊ̃		1695
6670	Latin	concept_1695	dɪskriːmɪnaːtɪoːnɛm	dɪskriːmɪnaːtɪoːnɛm	d ɪ s k r iː m ɪ n aː t ɪ/j oː n ɛ m		1695
6671	Italian	concept_1696	diskɔrrere	diskɔrrere	d i s k ɔ rː e r e		1696
6672	Spanish	concept_1696	diskuriɾ	diskuriɾ	d i s k u r i ɾ		1696
6673	Portuguese	concept_1696	diʃkuʁeɹ	diʃkuʁeɹ	d i ʃ k u ʁ e ɹ		1696
6674	Latin	concept_1696	dɪskʊrrɛrɛ	dɪskʊrrɛrɛ	d ɪ s k ʊ rː ɛ r ɛ		1696
6675	Romanian	concept_1697	diskursiv	diskursiv	d i s k u r s i v		1697
6676	French	concept_1697	diskyʁsif	diskyʁsif	d i s k y ʁ s i f		1697
6677	Italian	concept_1697	diskorsivo	diskorsivo	d i s k o r s i v o		1697
6678	Spanish	concept_1697	diskuɾsiβo	diskuɾsiβo	d i s k u ɾ s i β o		1697
6679	Portuguese	concept_1697	diʃkuɾəsivʊ	diʃkuɾəsivʊ	d i ʃ k u ɾ ə s i v ʊ		1697
6680	Latin	concept_1697	dɪskʊrsiːwʊm	dɪskʊrsiːwʊm	d ɪ s k ʊ r s iː w ʊ m		1697
6681	Spanish	concept_1698	diskuɾso	diskuɾso	d i s k u ɾ s o		1698
6682	Portuguese	concept_1698	diʃkuɾəsʊ	diʃkuɾəsʊ	d i ʃ k u ɾ ə s ʊ		1698
6683	Latin	concept_1698	dɪskʊrsʊm	dɪskʊrsʊm	d ɪ s k ʊ r s ʊ m		1698
6684	French	concept_1699	dizɛʁ	dizɛʁ	d i z ɛ ʁ		1699
6685	Italian	concept_1699	dizɛrto	dizɛrto	d i z ɛ r t o		1699
6686	Spanish	concept_1699	diseɾto	diseɾto	d i s e ɾ t o		1699
6687	Portuguese	concept_1699	dizɛɾətʊ	dizɛɾətʊ	d i z ɛ ɾ ə t ʊ		1699
6688	Latin	concept_1699	dɪsɛrtʊm	dɪsɛrtʊm	d ɪ s ɛ r t ʊ m		1699
69	French	concept_17	-e	-e	e		17
70	Italian	concept_17	-etto	-etto	e tː o		17
71	Spanish	concept_17	-ito	-ito	i t o		17
72	Latin	concept_17	-ɛttʊm	-ɛttʊm	ɛ tː ʊ m		17
668	Romanian	concept_170	atsə	atsə	a ts ə		170
669	Italian	concept_170	atʃʃa	atʃʃa	a tʃː a		170
670	Latin	concept_170	akɪam	akɪam	a k ɪ/j a m		170
6689	Spanish	concept_1700	desetʃaɾ	desetʃaɾ	d e s e tʃ a ɾ		1700
6690	Latin	concept_1700	dɪsɪɛktaːrɛ	dɪsɪɛktaːrɛ	d ɪ s ɪ ɛ k t aː r ɛ		1700
6691	Portuguese	concept_1701	diʃpɐɹ	diʃpɐɹ	d i ʃ p ɐ ɹ		1701
6692	Latin	concept_1701	dɪsparɛm	dɪsparɛm	d ɪ s p a r ɛ m		1701
6693	Romanian	concept_1702	dispəɾea	dispəɾea	d i s p ə ɾ ea		1702
6694	French	concept_1702	dispaʁɛtʁ	dispaʁɛtʁ	d i s p a ʁ ɛ t ʁ		1702
6695	Italian	concept_1702	disparire	disparire	d i s p a r i r e		1702
6696	Latin	concept_1702	dɪspareːrɛ	dɪspareːrɛ	d ɪ s p a r eː r ɛ		1702
6697	Spanish	concept_1703	dispaɾaɾ	dispaɾaɾ	d i s p a ɾ a ɾ		1703
6698	Portuguese	concept_1703	diʃpɐɾaɹ	diʃpɐɾaɹ	d i ʃ p ɐ ɾ a ɹ		1703
6699	Latin	concept_1703	dɪsparaːrɛ	dɪsparaːrɛ	d ɪ s p a r aː r ɛ		1703
6700	Romanian	concept_1704	despərtsʲi	despərtsʲi	d e s p ə r tsʲ i		1704
6701	Italian	concept_1704	dispartire	dispartire	d i s p a r t i r e		1704
6702	Spanish	concept_1704	despaɾtiɾ	despaɾtiɾ	d e s p a ɾ t i ɾ		1704
6703	Portuguese	concept_1704	diʃpɐɾətiɹ	diʃpɐɾətiɹ	d i ʃ p ɐ ɾ ə t i ɹ		1704
6704	Latin	concept_1704	dɪspartiːrɛ	dɪspartiːrɛ	d ɪ s p a r t iː r ɛ		1704
6705	French	concept_1705	depɑ̃se	depɑ̃se	d e p ɑ̃ s e		1705
6706	Italian	concept_1705	dispensare	dispensare	d i s p e n s a r e		1705
6707	Spanish	concept_1705	dispensaɾ	dispensaɾ	d i s p e n s a ɾ		1705
6708	Latin	concept_1705	dɪspeːnsaːrɛ	dɪspeːnsaːrɛ	d ɪ s p eː n s aː r ɛ		1705
6709	Italian	concept_1706	dispɛrdere	dispɛrdere	d i s p ɛ r d e r e		1706
6710	Latin	concept_1706	dɪspɛrdɛrɛ	dɪspɛrdɛrɛ	d ɪ s p ɛ r d ɛ r ɛ		1706
6711	French	concept_1707	dɛspeʁiʁ	dɛspeʁiʁ	d ɛ s p e ʁ i ʁ		1707
6712	Italian	concept_1707	disperire	disperire	d i s p e r i r e		1707
6713	Spanish	concept_1707	despeɾeθeɾ	despeɾeθeɾ	d e s p e ɾ e θ e ɾ		1707
6714	Latin	concept_1707	dɪspɛriːrɛ	dɪspɛriːrɛ	d ɪ s p ɛ r iː r ɛ		1707
6715	French	concept_1708	dispɛʁse	dispɛʁse	d i s p ɛ ʁ s e		1708
6716	Italian	concept_1708	dispɛrdʒere	dispɛrdʒere	d i s p ɛ r dʒ e r e		1708
6717	Spanish	concept_1708	despeɾxiɾ	despeɾxiɾ	d e s p e ɾ x i ɾ		1708
6718	Latin	concept_1708	dɪspɛrɡɛrɛ	dɪspɛrɡɛrɛ	d ɪ s p ɛ r g ɛ r ɛ		1708
6719	French	concept_1709	deplwaje	deplwaje	d e p l w a j e		1709
6720	Italian	concept_1709	dispjeɡare	dispjeɡare	d i s p j e g a r e		1709
6721	Spanish	concept_1709	despleɣaɾ	despleɣaɾ	d e s p l e ɣ a ɾ		1709
6722	Portuguese	concept_1709	deʃpɹɨɡaɹ	deʃpɹɨɡaɹ	d e ʃ p ɹ ɨ g a ɹ		1709
6723	Latin	concept_1709	dɪsplɪkaːrɛ	dɪsplɪkaːrɛ	d ɪ s p l ɪ k aː r ɛ		1709
